,year,song,musician,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,uri,track_href,analysis_url,won_award
267,2014,Roar,Katy Perry,0.554,0.772,7,-4.821,0,0.0418,0.00487,6.6e-06,0.354,0.455,179.984,223546,4,spotify:track:6F5c58TMEs1byxUstkzVeM,https://api.spotify.com/v1/tracks/6F5c58TMEs1byxUstkzVeM,https://api.spotify.com/v1/audio-analysis/6F5c58TMEs1byxUstkzVeM,0
268,2014,Locked Out of Heaven,Bruno Mars,0.726,0.698,5,-4.165,1,0.0431,0.049,0.0,0.309,0.867,143.994,233478,4,spotify:track:3w3y8KPTfNeOKPiqUTakBh,https://api.spotify.com/v1/tracks/3w3y8KPTfNeOKPiqUTakBh,https://api.spotify.com/v1/audio-analysis/3w3y8KPTfNeOKPiqUTakBh,0
269,2015,All About That Bass,Meghan Trainor,0.807,0.887,9,-3.726,1,0.0503,0.0573,2.87e-06,0.124,0.961,134.052,187920,4,spotify:track:5jE48hhRu8E6zBDPRSkEq7,https://api.spotify.com/v1/tracks/5jE48hhRu8E6zBDPRSkEq7,https://api.spotify.com/v1/audio-analysis/5jE48hhRu8E6zBDPRSkEq7,0
270,2015,Shake It Off,Taylor Swift,0.648,0.785,7,-5.414,1,0.165,0.0561,0.0,0.148,0.943,160.02,219200,4,spotify:track:5xTtaWoae3wi06K5WfVUUH,https://api.spotify.com/v1/tracks/5xTtaWoae3wi06K5WfVUUH,https://api.spotify.com/v1/audio-analysis/5xTtaWoae3wi06K5WfVUUH,0
271,2015,Take Me to Church,Hozier,0.566,0.664,4,-5.303,0,0.0464,0.634,0.0,0.116,0.437,128.945,241693,4,spotify:track:1CS7Sd1u5tWkstBhpssyjP,https://api.spotify.com/v1/tracks/1CS7Sd1u5tWkstBhpssyjP,https://api.spotify.com/v1/audio-analysis/1CS7Sd1u5tWkstBhpssyjP,0
272,2015,Chandelier,Sia,0.399,0.787,1,-2.88,1,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,216120,5,spotify:track:2s1sdSqGcKxpPr5lCl7jAV,https://api.spotify.com/v1/tracks/2s1sdSqGcKxpPr5lCl7jAV,https://api.spotify.com/v1/audio-analysis/2s1sdSqGcKxpPr5lCl7jAV,0
273,2015,"""Stay with Me"" *",Sam Smith,0.418,0.42,0,-6.444,1,0.0414,0.588,6.39e-05,0.11,0.184,84.094,172724,4,spotify:track:5Nm9ERjJZ5oyfXZTECKmRt,https://api.spotify.com/v1/tracks/5Nm9ERjJZ5oyfXZTECKmRt,https://api.spotify.com/v1/audio-analysis/5Nm9ERjJZ5oyfXZTECKmRt,1
274,2016,Girl Crush,Little Big Town,0.5,0.225,0,-10.22,1,0.0302,0.842,0.0,0.112,0.355,173.788,193320,3,spotify:track:11qh54D0PKkBwelpDxxiEU,https://api.spotify.com/v1/tracks/11qh54D0PKkBwelpDxxiEU,https://api.spotify.com/v1/audio-analysis/11qh54D0PKkBwelpDxxiEU,0
275,2016,"""Thinking Out Loud""",Ed Sheeran,0.781,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998,281560,4,spotify:track:34gCuhDGsG4bRPIf9bb02f,https://api.spotify.com/v1/tracks/34gCuhDGsG4bRPIf9bb02f,https://api.spotify.com/v1/audio-analysis/34gCuhDGsG4bRPIf9bb02f,1
276,2016,See You Again,Wiz Khalifa featuring Charlie Puth,0.733,0.638,10,-7.831,1,0.0592,0.445,1.96e-05,0.0925,0.429,80.001,264000,4,spotify:track:4JZ9NUioOgDEVjDuBGukRV,https://api.spotify.com/v1/tracks/4JZ9NUioOgDEVjDuBGukRV,https://api.spotify.com/v1/audio-analysis/4JZ9NUioOgDEVjDuBGukRV,0
277,2016,Alright,Kendrick Lamar,0.796,0.766,7,-5.974,1,0.238,0.0742,0.0,0.0827,0.558,110.034,219333,4,spotify:track:3iVcZ5G6tvkXZkZKlMpIUs,https://api.spotify.com/v1/tracks/3iVcZ5G6tvkXZkZKlMpIUs,https://api.spotify.com/v1/audio-analysis/3iVcZ5G6tvkXZkZKlMpIUs,0
278,2016,Blank Space,Taylor Swift,0.752,0.678,5,-5.421,1,0.0646,0.085,1.64e-06,0.13,0.583,96.009,231827,4,spotify:track:1p80LdxRV74UKvL8gnD7ky,https://api.spotify.com/v1/tracks/1p80LdxRV74UKvL8gnD7ky,https://api.spotify.com/v1/audio-analysis/1p80LdxRV74UKvL8gnD7ky,0
279,2017,7 Years,Lukas Graham,0.765,0.473,10,-5.829,1,0.0514,0.287,0.0,0.391,0.34,119.992,237300,4,spotify:track:5kqIPrATaCc2LqxVWzQGbk,https://api.spotify.com/v1/tracks/5kqIPrATaCc2LqxVWzQGbk,https://api.spotify.com/v1/audio-analysis/5kqIPrATaCc2LqxVWzQGbk,0
280,2017,Love Yourself,Justin Bieber,0.759,0.401,4,-8.999,1,0.259,0.86,0.0,0.299,0.576,100.126,232627,4,spotify:track:40UtJ09LrNKVzFvYCZQMi7,https://api.spotify.com/v1/tracks/40UtJ09LrNKVzFvYCZQMi7,https://api.spotify.com/v1/audio-analysis/40UtJ09LrNKVzFvYCZQMi7,0
281,2017,I Took a Pill in Ibiza,Mike Posner,0.664,0.714,7,-6.645,0,0.111,0.0353,8.42e-06,0.0843,0.71,101.969,197933,4,spotify:track:1MtUq6Wp1eQ8PC6BbPCj8P,https://api.spotify.com/v1/tracks/1MtUq6Wp1eQ8PC6BbPCj8P,https://api.spotify.com/v1/audio-analysis/1MtUq6Wp1eQ8PC6BbPCj8P,0
282,2017,Formation,Beyoncé,0.896,0.621,5,-6.857,0,0.237,0.00532,0.0,0.196,0.818,121.966,206080,4,spotify:track:6g0Orsxv6glTJCt4cHsRsQ,https://api.spotify.com/v1/tracks/6g0Orsxv6glTJCt4cHsRsQ,https://api.spotify.com/v1/audio-analysis/6g0Orsxv6glTJCt4cHsRsQ,0
283,2017,"""Hello"" *",Adele,0.578,0.43,5,-6.134,0,0.0305,0.33,0.0,0.0854,0.288,78.991,295502,4,spotify:track:62PaSfnXSMyLshYJrlTuL3,https://api.spotify.com/v1/tracks/62PaSfnXSMyLshYJrlTuL3,https://api.spotify.com/v1/audio-analysis/62PaSfnXSMyLshYJrlTuL3,1
284,2018,"""That's What I Like""",Bruno Mars,0.853,0.56,1,-4.961,1,0.0406,0.013,0.0,0.0944,0.86,134.066,206693,4,spotify:track:0KKkJNfGyhkQ5aFogxQAPU,https://api.spotify.com/v1/tracks/0KKkJNfGyhkQ5aFogxQAPU,https://api.spotify.com/v1/audio-analysis/0KKkJNfGyhkQ5aFogxQAPU,1
285,2018,Despacito,Luis Fonsi & Daddy Yankee ft. Justin Bieber,0.723,0.467,11,-9.697,0,0.101,0.0277,0.211,0.322,0.378,178.026,229197,4,spotify:track:4S6sMrZYilvZ2Y2JcuP2LR,https://api.spotify.com/v1/tracks/4S6sMrZYilvZ2Y2JcuP2LR,https://api.spotify.com/v1/audio-analysis/4S6sMrZYilvZ2Y2JcuP2LR,0
286,2018,4:44,Jay-Z,0.261,0.852,9,-4.965,1,0.158,0.139,4.26e-05,0.477,0.431,177.997,284493,4,spotify:track:1gT5TGwbkkkUliNzHRIGi1,https://api.spotify.com/v1/tracks/1gT5TGwbkkkUliNzHRIGi1,https://api.spotify.com/v1/audio-analysis/1gT5TGwbkkkUliNzHRIGi1,0
287,2018,Issues,Julia Michaels,0.728,0.415,8,-6.852,1,0.0639,0.401,0.0,0.0616,0.455,114.145,176320,4,spotify:track:7vu0JkJh0ldukEYbTVcqd0,https://api.spotify.com/v1/tracks/7vu0JkJh0ldukEYbTVcqd0,https://api.spotify.com/v1/audio-analysis/7vu0JkJh0ldukEYbTVcqd0,0
288,2018,1-800-273-8255,Logic ft. Alessia Cara & Khalid,0.638,0.492,5,-10.889,0,0.0393,0.782,5.71e-06,0.109,0.258,99.995,252947,4,spotify:track:5Ilb32tcBIVPapiIk25p7F,https://api.spotify.com/v1/tracks/5Ilb32tcBIVPapiIk25p7F,https://api.spotify.com/v1/audio-analysis/5Ilb32tcBIVPapiIk25p7F,0
289,2019,All the Stars,Kendrick Lamar & SZA,0.698,0.633,8,-4.946,1,0.0597,0.0605,0.000194,0.0926,0.552,96.924,232187,4,spotify:track:3GCdLUSnKSMJhs4Tj6CV3s,https://api.spotify.com/v1/tracks/3GCdLUSnKSMJhs4Tj6CV3s,https://api.spotify.com/v1/audio-analysis/3GCdLUSnKSMJhs4Tj6CV3s,0
290,2019,Boo'd Up,Ella Mai,0.561,0.779,10,-5.107,0,0.0531,0.0862,0.0,0.078,0.235,81.965,256064,4,spotify:track:0At2qAoaVjIwWNAqrscXli,https://api.spotify.com/v1/tracks/0At2qAoaVjIwWNAqrscXli,https://api.spotify.com/v1/audio-analysis/0At2qAoaVjIwWNAqrscXli,0
291,2019,God's Plan,Drake,0.754,0.449,7,-9.211,1,0.109,0.0332,8.29e-05,0.552,0.357,77.169,198973,4,spotify:track:6DCZcSspjsKoFjzjrWoCdn,https://api.spotify.com/v1/tracks/6DCZcSspjsKoFjzjrWoCdn,https://api.spotify.com/v1/audio-analysis/6DCZcSspjsKoFjzjrWoCdn,0
292,2019,"""This Is America"" *",Childish Gambino,0.854,0.463,5,-6.159,1,0.137,0.117,0.0,0.354,0.549,120.024,225773,4,spotify:track:0b9oOr2ZgvyQu88wzixux9,https://api.spotify.com/v1/tracks/0b9oOr2ZgvyQu88wzixux9,https://api.spotify.com/v1/audio-analysis/0b9oOr2ZgvyQu88wzixux9,1
293,2019,The Middle,"Zedd, Maren Morris & Grey",0.753,0.657,7,-3.061,1,0.0449,0.171,0.0,0.112,0.437,107.01,184732,4,spotify:track:09IStsImFySgyp0pIQdqAc,https://api.spotify.com/v1/tracks/09IStsImFySgyp0pIQdqAc,https://api.spotify.com/v1/audio-analysis/09IStsImFySgyp0pIQdqAc,0
294,2019,In My Blood,Shawn Mendes,0.622,0.712,5,-7.321,1,0.066,0.0573,0.0,0.13,0.487,140.025,211360,4,spotify:track:2QZ7WLBE8h2y1Y5Fb8RYbH,https://api.spotify.com/v1/tracks/2QZ7WLBE8h2y1Y5Fb8RYbH,https://api.spotify.com/v1/audio-analysis/2QZ7WLBE8h2y1Y5Fb8RYbH,0
295,2019,Shallow,Lady Gaga & Bradley Cooper,0.605,0.217,7,-13.008,1,0.0314,0.621,3.75e-06,0.0924,0.169,95.884,218411,4,spotify:track:4cdfzw5XZc85qVz6GZMC9O,https://api.spotify.com/v1/tracks/4cdfzw5XZc85qVz6GZMC9O,https://api.spotify.com/v1/audio-analysis/4cdfzw5XZc85qVz6GZMC9O,0
296,2019,The Joke,Brandi Carlile,0.236,0.578,7,-5.477,1,0.0404,0.327,0.00015,0.206,0.227,75.367,279373,4,spotify:track:18k8IlS52uxRWObykDUZFG,https://api.spotify.com/v1/tracks/18k8IlS52uxRWObykDUZFG,https://api.spotify.com/v1/audio-analysis/18k8IlS52uxRWObykDUZFG,0
297,2020,Norman Fucking Rockwell,Lana Del Rey,0.218,0.215,5,-12.49,1,0.0368,0.967,0.0847,0.0948,0.138,76.74,248934,1,spotify:track:3RIgHHpnFKj5Rni1shokDj,https://api.spotify.com/v1/tracks/3RIgHHpnFKj5Rni1shokDj,https://api.spotify.com/v1/audio-analysis/3RIgHHpnFKj5Rni1shokDj,0
298,2020,Truth Hurts,Lizzo,0.715,0.624,4,-3.046,0,0.114,0.11,0.0,0.123,0.412,158.087,173325,4,spotify:track:3HWzoMvoF3TQfYg4UPszDq,https://api.spotify.com/v1/tracks/3HWzoMvoF3TQfYg4UPszDq,https://api.spotify.com/v1/audio-analysis/3HWzoMvoF3TQfYg4UPszDq,0
299,2020,Lover,Taylor Swift,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-05,0.118,0.453,68.534,221307,4,spotify:track:1dGr1c8CrMLDpV6mPbImSI,https://api.spotify.com/v1/tracks/1dGr1c8CrMLDpV6mPbImSI,https://api.spotify.com/v1/audio-analysis/1dGr1c8CrMLDpV6mPbImSI,0
300,2020,"""Bad Guy"" *",Billie Eilish,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088,4,spotify:track:2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/tracks/2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/audio-analysis/2Fxmhks0bxGSBdJ92vM42m,1
301,2020,Bring My Flowers Now,Tanya Tucker,0.557,0.198,4,-9.911,1,0.0461,0.948,8.79e-06,0.217,0.336,133.823,260360,4,spotify:track:7nx130yomv3fvvFD0fcGOG,https://api.spotify.com/v1/tracks/7nx130yomv3fvvFD0fcGOG,https://api.spotify.com/v1/audio-analysis/7nx130yomv3fvvFD0fcGOG,0
302,2020,Always Remember Us This Way,Lady Gaga,0.553,0.502,0,-5.972,1,0.0409,0.299,0.0,0.764,0.296,129.976,210200,4,spotify:track:2rbDhOo9Fh61Bbu23T2qCk,https://api.spotify.com/v1/tracks/2rbDhOo9Fh61Bbu23T2qCk,https://api.spotify.com/v1/audio-analysis/2rbDhOo9Fh61Bbu23T2qCk,0
303,2020,Hard Place,H.E.R.,0.614,0.719,9,-4.694,1,0.0955,0.179,1.72e-05,0.163,0.34,160.075,271733,4,spotify:track:4IablJ6SqVNGY4vrseyKxu,https://api.spotify.com/v1/tracks/4IablJ6SqVNGY4vrseyKxu,https://api.spotify.com/v1/audio-analysis/4IablJ6SqVNGY4vrseyKxu,0
304,2021,I Can't Breathe,H.E.R.,0.703,0.705,1,-6.676,0,0.34,0.135,1.97e-06,0.0611,0.601,138.227,287322,4,spotify:track:4CPszpSnlbgnQLIQYyzIR2,https://api.spotify.com/v1/tracks/4CPszpSnlbgnQLIQYyzIR2,https://api.spotify.com/v1/audio-analysis/4CPszpSnlbgnQLIQYyzIR2,0
305,2021,Black Parade,Beyoncé,0.824,0.555,1,-5.817,1,0.05,0.00337,6.42e-06,0.217,0.0611,120.002,281273,4,spotify:track:2qzUpSVI4NnPyWxbXwumTj,https://api.spotify.com/v1/tracks/2qzUpSVI4NnPyWxbXwumTj,https://api.spotify.com/v1/audio-analysis/2qzUpSVI4NnPyWxbXwumTj,0
306,2021,The Box,Roddy Ricch,0.896,0.586,10,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971,196653,4,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/tracks/0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/audio-analysis/0nbXyq5TXYPCO7pr3N8S4I,0
307,2021,Cardigan,Taylor Swift,0.613,0.581,0,-8.588,0,0.0424,0.537,0.000345,0.25,0.551,130.033,239560,4,spotify:track:4R2kfaDFhslZEMJqAFNpdd,https://api.spotify.com/v1/tracks/4R2kfaDFhslZEMJqAFNpdd,https://api.spotify.com/v1/audio-analysis/4R2kfaDFhslZEMJqAFNpdd,0
308,2021,Circles ,Post Malone,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280,4,spotify:track:21jGcNKet2qwijlDFuPiPb,https://api.spotify.com/v1/tracks/21jGcNKet2qwijlDFuPiPb,https://api.spotify.com/v1/audio-analysis/21jGcNKet2qwijlDFuPiPb,0
309,2021,Don't Start Now,Dua Lipa,0.794,0.793,11,-4.521,0,0.0842,0.0125,0.0,0.0952,0.677,123.941,183290,4,spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg,https://api.spotify.com/v1/tracks/6WrI0LAC5M1Rw2MnX2ZvEg,https://api.spotify.com/v1/audio-analysis/6WrI0LAC5M1Rw2MnX2ZvEg,0
310,2021,Everything I Wanted,Billie Eilish,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426,4,spotify:track:3ZCTVFBt2Brf31RLEnCkWJ,https://api.spotify.com/v1/tracks/3ZCTVFBt2Brf31RLEnCkWJ,https://api.spotify.com/v1/audio-analysis/3ZCTVFBt2Brf31RLEnCkWJ,0
311,2021,If the World Was Ending,JP Saxe featuring Julia Michaels,0.464,0.473,1,-10.086,1,0.129,0.866,0.0,0.109,0.604,75.801,208687,4,spotify:track:2kJwzbxV2ppxnQoYw4GLBZ,https://api.spotify.com/v1/tracks/2kJwzbxV2ppxnQoYw4GLBZ,https://api.spotify.com/v1/audio-analysis/2kJwzbxV2ppxnQoYw4GLBZ,0
